day,obs_rain,wrf_rain
05-11-11,,4.76
06-11-11,,8.78
07-11-11,0.0,0.0
08-11-11,0.0,0.0
09-11-11,0.0,1.82
10-11-11,0.0,7.19
11-11-11,5.0,0.03
12-11-11,,0.38
13-11-11,0.0,3.44
14-11-11,0.0,0.0
15-11-11,0.0,0.0
16-11-11,0.0,0.83
17-11-11,2.0,0.15
18-11-11,0.0,0.29
19-11-11,0.0,0.75
20-11-11,23.0,3.23
21-11-11,,5.57
22-11-11,0.0,0.0
23-11-11,,0.0
24-11-11,0.0,5.05
25-11-11,,17.71
26-11-11,,0.0
27-11-11,,1.12
28-11-11,56.0,0.69
29-11-11,2.0,7.84
30-11-11,0.3,4.59
01-12-11,1.0,0.33
01-12-11,0.0,0.33
02-12-11,0.0,2.97
03-12-11,0.4,4.81
04-12-11,0.0,5.28
05-12-11,0.0,2.22
06-12-11,0.0,2.71
07-12-11,0.0,4.4
08-12-11,0.0,2.66
09-12-11,,0.0
10-12-11,7.0,0.0
11-12-11,0.0,0.0
12-12-11,3.0,0.0
13-12-11,1.0,0.0
14-12-11,0.0,0.41
15-12-11,0.0,1.14
16-12-11,0.0,0.99
17-12-11,0.0,1.69
18-12-11,,0.07
19-12-11,0.0,2.57
20-12-11,0.0,0.07
21-12-11,0.0,0.0
22-12-11,44.0,0.0
23-12-11,8.0,0.0
24-12-11,,0.18
25-12-11,,0.0
26-12-11,,0.0
27-12-11,,0.38
28-12-11,0.0,0.0
29-12-11,,0.0
30-12-11,0.0,0.0
31-12-11,0.0,0.0
01-01-12,,0.0
01-01-12,,0.0
01-01-12,,0.6
01-01-12,,0.6
02-01-12,0.0,0.0
03-01-12,0.0,0.0
04-01-12,0.0,0.0
05-01-12,0.0,0.0
06-01-12,0.0,0.0
07-01-12,0.0,0.0
08-01-12,0.0,0.0
09-01-12,5.0,0.0
10-01-12,0.0,0.0
11-01-12,0.0,0.0
12-01-12,0.0,0.0
13-01-12,0.0,2.07
14-01-12,0.0,0.0
15-01-12,0.0,0.0
16-01-12,0.0,0.0
17-01-12,,0.0
18-01-12,0.0,0.0
19-01-12,0.0,0.0
20-01-12,0.0,1.16
21-01-12,,0.0
22-01-12,0.0,0.0
23-01-12,0.0,0.0
24-01-12,,0.0
25-01-12,0.0,0.0
26-01-12,0.0,0.0
27-01-12,0.0,0.0
28-01-12,,0.0
29-01-12,,0.0
30-01-12,0.0,0.0
30-01-12,0.0,0.0
31-01-12,0.0,0.0
31-01-12,0.0,0.0
01-02-12,0.0,0.0
01-02-12,0.0,0.0
02-02-12,0.0,0.0
03-02-12,0.0,0.0
04-02-12,0.0,0.0
05-02-12,0.0,0.0
06-02-12,0.0,0.0
07-02-12,0.0,0.0
08-02-12,0.0,0.0
09-02-12,,0.0
10-02-12,0.0,0.0
11-02-12,0.0,0.0
12-02-12,0.0,0.0
13-02-12,0.0,0.0
14-02-12,4.0,0.0
15-02-12,0.0,0.0
16-02-12,0.0,0.0
17-02-12,0.0,0.03
18-02-12,,0.62
19-02-12,4.0,1.2
20-02-12,,0.18
21-02-12,0.0,0.0
22-02-12,0.0,0.0
23-02-12,0.0,0.0
24-02-12,0.0,0.22
25-02-12,,0.0
26-02-12,0.0,0.0
27-02-12,0.0,4.72
28-02-12,0.0,0.41
29-02-12,,0.0
01-03-12,,0.05
02-03-12,,0.21
03-03-12,,3.76
04-03-12,,2.09
05-03-12,,0.0
06-03-12,0.3,1.81
07-03-12,0.0,4.53
08-03-12,0.0,0.0
09-03-12,0.0,0.0
10-03-12,0.0,0.0
11-03-12,0.0,0.0
12-03-12,0.0,0.0
13-03-12,0.0,0.0
14-03-12,0.0,0.0
15-03-12,,0.0
16-03-12,0.0,0.0
17-03-12,0.0,0.0
18-03-12,0.0,0.0
19-03-12,0.3,0.0
20-03-12,9.0,0.0
21-03-12,31.0,0.0
22-03-12,0.0,0.0
23-03-12,0.0,0.0
24-03-12,,0.0
25-03-12,0.0,0.0
26-03-12,20.0,0.0
27-03-12,2.0,0.0
28-03-12,2.0,0.0
29-03-12,0.0,0.0
30-03-12,0.0,0.0
31-03-12,0.7,0.07
01-04-12,,0.09
02-04-12,,31.33
03-04-12,0.0,0.0
04-04-12,0.0,0.38
05-04-12,8.0,0.14
06-04-12,7.0,0.03
07-04-12,8.0,0.67
08-04-12,,0.37
09-04-12,,2.69
10-04-12,,0.0
11-04-12,0.0,0.0
12-04-12,0.0,0.39
13-04-12,,0.58
14-04-12,,0.42
15-04-12,,0.0
16-04-12,,5.15
17-04-12,0.0,0.73
18-04-12,,2.71
19-04-12,,3.31
20-04-12,,6.95
21-04-12,,4.35
22-04-12,,3.16
23-04-12,36.0,0.0
24-04-12,0.0,3.35
